2014/4/24,58.45
2014/4/25,57.46
2014/4/28,57.98
2014/4/29,58.07
2014/4/30,57.74
2014/5/2,58.02
2014/5/5,57.93
2014/5/6,58.26
2014/5/7,58.12
2014/5/8,58.54
2014/5/9,58.17
2014/5/12,57.88
2014/5/13,58.17
2014/5/14,58.5
2014/5/15,58.45
2014/5/16,58.54
2014/5/19,58.54
2014/5/20,58.78
2014/5/21,58.5
2014/5/22,59.3
2014/5/23,59.4
2014/5/26,59.68
2014/5/27,59.73
2014/5/28,60.29
2014/5/29,60.01
2014/5/30,59.73
2014/6/3,59.77
2014/6/4,60.01
2014/6/5,60.01
2014/6/6,60.15
2014/6/9,60.39
2014/6/10,60.77
2014/6/11,60.72
2014/6/12,60.58
2014/6/13,60.44
2014/6/16,60.48
2014/6/17,60.91
2014/6/18,61.05
2014/6/19,61.48
2014/6/20,61.29
2014/6/23,61.24
2014/6/24,61.34
2014/6/25,61.19
2014/6/26,61.86
2014/6/27,61.86
2014/6/30,62.42
2014/7/1,62.99
2014/7/2,63.51
2014/7/3,64.08
2014/7/4,64.08
2014/7/7,63.99
2014/7/8,64.13
2014/7/9,64.22
2014/7/10,64.7
2014/7/11,64.65
2014/7/14,65.03
2014/7/15,65.26
2014/7/16,64.7
2014/7/17,63.89
2014/7/18,63.89
2014/7/21,63.89
2014/7/22,64.46
2014/7/24,64.74
2014/7/25,64.03
2014/7/28,63.89
2014/7/29,63.84
2014/7/30,64.22
2014/7/31,63.18
2014/8/1,62.71
2014/8/4,63.04
2014/8/5,61.76
2014/8/6,62.19
2014/8/7,62.19
2014/8/8,62.19
2014/8/11,62.52
2014/8/12,62.57
2014/8/13,63.18
2014/8/14,63.51
2014/8/15,63.51
2014/8/18,63.32
2014/8/19,64.13
2014/8/20,64.37
2014/8/21,64.27
2014/8/22,65.08
2014/8/25,64.98
2014/8/26,64.93
2014/8/27,65.55
2014/8/28,65.64
2014/8/29,65.5
2014/9/1,66.07
2014/9/2,65.08
2014/9/3,65.55
2014/9/4,65.31
2014/9/5,65.31
2014/9/9,65.55
2014/9/10,64.98
2014/9/11,64.74
2014/9/12,64.13
2014/9/15,64.13
2014/9/16,63.61
2014/9/17,64.08
2014/9/18,64.22
2014/9/19,64.37
2014/9/22,63.37
2014/9/23,63.23
2014/9/24,62.99
2014/9/25,62.42
2014/9/26,62.09
2014/9/29,61.9
2014/9/30,61.81
2014/10/1,62
2014/10/2,62
2014/10/3,63.13
2014/10/6,63.09
2014/10/7,62.57
2014/10/8,62.19
2014/10/9,62.47
2014/10/13,60.58
2014/10/14,61.1
2014/10/15,60.67
2014/10/16,60.58
2014/10/17,59.96
2014/10/20,61.15
2014/10/21,60.86
2014/10/22,61.81
2014/10/23,61.57
2014/10/24,61.14
2014/10/27,61.33
2014/10/28,62.4
2014/10/29,63.03
2014/10/30,62.83
2014/10/31,63.32
2014/11/3,63.61
2014/11/4,63.66
2014/11/5,63.51
2014/11/6,63.12
2014/11/7,63.22
2014/11/10,64.14
2014/11/11,63.95
2014/11/12,63.03
2014/11/13,63.66
2014/11/14,63.71
2014/11/17,63.12
2014/11/18,62.93
2014/11/19,63.85
2014/11/20,64.58
2014/11/21,64.63
2014/11/24,64.77
2014/11/25,64.82
2014/11/26,64.82
2014/11/27,65.45
2014/11/28,65.45
2014/12/1,64.77
2014/12/2,63.8
2014/12/3,64.82
2014/12/4,65.06
2014/12/5,64.82
2014/12/8,64.34
2014/12/9,64.19
2014/12/10,63.32
2014/12/11,63.27
2014/12/12,63.32
2014/12/15,63.12
2014/12/16,62.59
2014/12/17,61.62
2014/12/18,61.77
2014/12/19,63.22
2014/12/22,64
2014/12/23,63.8
2014/12/24,64.29
2014/12/25,64.29
2014/12/26,64.43
2014/12/27,64.58
2014/12/29,65.16
2014/12/30,64.82
2014/12/31,64.82
2015/1/5,64.53
2015/1/6,62.93
2015/1/7,63.03
2015/1/8,64.48
2015/1/9,64.14
2015/1/12,63.75
2015/1/13,63.95
